F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,Class
0.219318,0.018481,0.039815,0.012653,0.0215,0.017532,0.021994,0.074576,0.197985,4.454444,1.918837,2.003085,3.042619,3.362567,4.18391,3.913739,4.592235,4.388066,1.058975,-3.30E-05,1.935581,0.815437,1.724889,0.195882,0.191055,0.080578,0.04692,0.0704,0.096631,3.331903,1.954825,1.950389,2.761821,2.936715,3.298328,3.146457,3.618506,3.286078,0.056431,9.50E-05,0.04903,-0.019486,-0.014666,0.003368,0.008946,0.002078,-0.006754,1
1.947753,0.012633,0.008882,0.025844,0.351922,0.782042,1.121373,1.18248,0.633794,3.902995,2.888926,4.303517,4.51,3.461312,3.176679,4.868666,5.149201,4.190031,8.581209,6.40E-05,5.303835,0.211499,0.157611,0.308154,2.032844,4.095723,2.039323,1.65457,0.392804,2.999157,476.779907,176.408417,8.718111,2.983614,2.44514,3.74294,3.928386,3.306709,-0.001142,-5.716637,0.73801,0.039408,0.00053,-0.043701,0.00914,0.018675,-0.012831,1
0.171494,0.005326,0.010739,0.00547,0.009362,0.014475,0.012643,0.097622,0.138744,2.9458,1.971764,1.80442,2.773528,3.194086,3.884843,4.282659,2.637961,3.261463,0.557555,1.10E-05,0.555714,0.238601,0.463888,0.10444,0.085737,0.058086,0.030741,0.093497,0.07155,2.521076,2.004715,2.072283,2.717929,2.765468,3.233981,3.292448,2.233273,2.741478,-0.097186,-0.001676,-0.197492,-0.14633,0.003012,0.001033,0.014662,-0.000138,-0.036585,0
0.224288,0.009567,0.020864,0.030682,0.077702,0.073244,0.024036,0.038546,0.188066,3.641624,1.900915,2.211998,2.976878,3.467434,3.521761,4.797903,3.771292,3.110604,0.850297,-1.70E-05,1.341637,0.417204,0.898491,0.415809,0.723422,0.327459,0.06759,0.033887,0.086727,2.751377,2.26585,1.992812,2.905604,2.962814,2.878612,3.553828,2.792139,2.542145,-0.002966,-0.061103,0.056319,0.005141,0.001473,-0.00085,0.009981,-0.001426,-0.001502,0
0.66541,0.005453,0.004662,0.004258,0.018126,0.04749,0.069881,0.213961,0.624106,4.114241,2.634879,1.731951,3.292669,4.875385,3.975037,4.695688,3.874388,3.983142,3.263687,1.00E-06,0.490492,0.089887,0.102595,0.041913,0.124063,0.226839,0.147389,0.225665,0.283603,3.089744,860.675415,234.883286,222.182129,4.542027,3.411693,3.381291,3.170374,3.101645,-0.002294,23.531673,-4.087958,-3.249758,-0.046942,0.00657,-0.002854,-0.002868,0.001395,0
0.350782,0.003784,0.004429,0.007906,0.004296,0.007489,0.012631,0.162774,0.310195,3.087782,2.075376,2.81043,2.475252,3.533166,3.62682,4.346915,4.003356,2.889211,1.105964,0,0.362815,0.192468,0.171667,0.134078,0.04475,0.033553,0.025121,0.141731,0.152318,2.629784,3.40309,3.061249,2.018978,2.960449,3.054154,3.384144,3.139932,2.415821,0.157629,0.175158,-0.058661,-0.000238,0.020823,-0.003412,0.006341,-0.000237,0.006761,0
0.41479,0.003772,0.004639,0.002956,0.010005,0.009142,0.038363,0.186799,0.368071,3.440623,1.204604,2.369117,3.032603,2.889841,4.273333,4.437893,3.912879,3.72559,1.576522,7.00E-06,0.333929,0.080324,0.161009,0.043141,0.088978,0.037823,0.082999,0.171966,0.177352,2.989959,656.311157,36.24588,117.26033,3.681964,4.149231,3.243754,3.029575,2.92779,-0.15026,19.103882,-0.928542,-2.014986,-0.056396,-0.024214,-0.002034,-0.002141,-0.001421,0
0.224447,0.054061,0.032509,0.031134,0.028457,0.019963,0.021331,0.022405,0.207975,3.421931,1.900682,3.169331,3.701768,3.903972,6.037612,4.681333,4.925105,3.398295,1.104242,0.000927,3.229004,2.953472,1.123757,0.590598,0.281566,0.099262,0.048008,0.022523,0.088577,3.052149,7.360894,5.966402,8.224737,7.906535,8.338527,5.359953,3.769582,2.925956,0.051272,0.514368,0.034825,0.187695,-0.110023,0.02759,0.008723,-0.00271,-0.000171,1
0.438268,0.042464,0.090339,0.038311,0.161076,0.329878,0.1104,0.065654,0.171354,3.344073,1.943295,1.950371,2.944879,3.185784,3.00733,3.773124,4.173416,3.652831,1.609606,-0.000144,4.811897,1.831894,3.941586,0.542209,1.295831,1.467939,0.305372,0.073313,0.082832,2.758517,2.261208,1.950184,2.599307,2.729579,2.462108,2.985142,3.211871,2.801944,-0.101596,-0.064547,0.017626,0.012375,-0.006129,-0.003014,0.013449,0.001961,0.00109,0
0.160646,0.004509,0.009684,0.011875,0.017547,0.016051,0.020348,0.111774,0.109904,3.781762,2.153064,2.024272,3.305159,3.450791,3.773065,4.726283,4.116347,3.267003,0.623818,6.00E-06,0.543279,0.197687,0.420172,0.14868,0.183939,0.073599,0.050376,0.102368,0.068803,2.941885,2.004379,1.953135,3.131617,3.109106,3.186434,3.32936,3.47494,2.882071,0.125767,0.007837,0.017103,0.001384,0.012949,0.019937,-0.004089,2.70E-05,-0.015582,0
0.234152,0.00724,0.012241,0.013633,0.018138,0.011216,0.01402,0.087667,0.214736,8.178118,2.719966,2.167219,2.395514,3.10488,3.587192,5.726128,6.388182,7.212728,2.129102,-1.10E-05,0.693181,0.340065,0.523284,0.167428,0.19204,0.06215,0.026854,0.072029,0.121681,7.915835,15.276401,2.263744,2.391121,2.680249,3.123033,5.592093,5.790999,7.193787,0.058282,-0.95706,-0.039709,0.012454,-0.035154,0.001834,-0.005401,0.010411,-0.060881,1
1.171087,0.008973,0.010477,0.03545,0.19879,0.275947,0.412766,0.819738,0.64197,3.962818,1.9478,2.911622,2.714064,3.345793,3.569835,4.18014,4.0785,4.424876,5.131281,-0.000117,2.383208,0.288765,0.351317,0.525788,1.411948,1.247115,0.864113,0.86377,0.395621,2.990672,418.536499,65.111877,2.678434,3.076274,2.968097,3.231178,3.16,3.206784,0.02858,11.93473,-1.481332,-0.046384,0.001633,-0.017645,0.003227,-0.000882,-0.008016,1
0.180099,0.005924,0.004858,0.004148,0.005666,0.005417,0.005291,0.093744,0.153266,3.10924,1.936732,2.301021,2.698957,2.842876,4.493023,4.173019,2.875605,2.988944,0.574628,5.00E-06,0.38903,0.277359,0.232428,0.06202,0.050245,0.026052,0.009095,0.087838,0.07212,2.742728,14.648449,6.683095,11.203653,3.701575,4.759223,3.792277,2.417508,2.589479,0.07626,0.955469,-0.199065,-0.268649,-0.090297,-0.027145,-0.057788,0.000154,-0.001447,0
0.234416,0.003822,0.00273,0.001591,0.009416,0.012233,0.064853,0.188686,0.121985,3.361461,2.87091,2.856582,3.608452,2.954866,3.482156,3.677582,3.600318,3.582408,0.825817,1.40E-05,0.352869,0.211639,0.127774,0.028315,0.083906,0.045784,0.110405,0.189093,0.073579,2.796188,2.896309,2.888733,4.33771,2.308465,3.105381,3.055536,2.956848,2.911041,0.126951,0.172168,-0.075672,-0.146543,-0.001221,-0.001593,0.000921,0.001332,-0.069452,0
1.29,0.040008,0.033714,0.249852,0.667584,0.463078,0.535875,0.781998,0.208839,5.517139,0.685309,1.917072,2.835559,2.462705,3.848819,4.81622,5.286991,7.505121,7.305602,-8.30E-05,7.888318,0.766403,0.665426,3.516637,6.442663,2.244757,1.223717,0.901686,0.163171,5.484414,826.24585,279.598206,2.727625,2.053777,2.950317,6.172156,6.222247,10.083124,1.169691,22.735336,-4.361987,-0.00699,0.036284,-0.014827,-0.000683,0.033418,0.093137,0
0.273405,0.017029,0.013962,0.016679,0.012445,0.023483,0.011745,0.130108,0.237097,3.975726,2.042139,2.366166,2.934317,3.779341,3.874968,3.927067,3.664943,3.602932,1.12755,-1.00E-06,1.162213,0.850406,0.704848,0.262954,0.129649,0.104338,0.028945,0.105809,0.135065,2.852057,2.206983,2.320433,2.552885,3.155522,3.156733,3.242977,2.98901,2.840906,0.102768,-0.003265,-0.019543,-0.000257,0.001909,0.00411,-0.008232,1.10E-05,0.010119,1
0.74198,0.010645,0.002709,0.007954,0.022903,0.062024,0.139466,0.304995,0.658409,4.03155,1.600986,3.298731,3.299108,3.323167,3.412385,4.116164,4.165935,3.767645,3.17241,-0.000108,0.74957,0.351267,0.10306,0.102315,0.199162,0.267749,0.29357,0.35228,0.309003,3.038377,19.732882,3.765279,3.242254,2.990478,2.926212,3.197153,3.247439,3.02799,0.006563,-1.309062,0.022328,0.004414,-0.018857,0.007491,0.008269,-0.007501,-0.000252,0
0.502712,0.005532,0.0044,0.002222,0.007178,0.038027,0.065415,0.240221,0.434948,4.176793,3.177857,3.086248,3.386677,3.454244,3.215928,4.260508,4.334434,4.130137,2.284423,1.60E-05,0.537136,0.299757,0.212828,0.036203,0.062288,0.140657,0.137176,0.209546,0.256297,3.072572,3.003528,2.736857,4.839796,3.045608,2.573733,3.251485,3.2588,3.139912,0.053931,-0.024036,0.058549,-0.170568,-0.013176,0.000597,0.005306,0.00076,0.008662,0
0.401416,0.005212,0.004144,0.005166,0.003923,0.011569,0.015577,0.285561,0.281301,2.84055,2.620986,3.209897,2.59113,3.482917,3.301148,4.256361,3.252684,3.414742,1.276791,-8.00E-06,0.465243,0.273855,0.202266,0.083951,0.036788,0.050965,0.030668,0.256541,0.151006,2.627481,3.076402,3.01477,2.215723,3.037765,2.848015,3.3737,2.813603,2.54704,-0.061301,0.018155,0.039559,-0.004448,-0.028409,-0.002175,-0.00113,3.50E-05,0.077288,0
0.221411,0.004797,0.004487,0.017306,0.031081,0.035011,0.031547,0.113662,0.180482,3.333295,2.140876,2.144857,2.764629,3.371651,3.893367,4.615773,3.656027,3.194944,0.770257,-3.00E-06,0.563448,0.24481,0.205154,0.264045,0.311486,0.149383,0.075338,0.101279,0.10178,2.827086,2.442406,2.556482,2.471436,3.137606,3.665181,3.975824,3.105465,2.845173,-0.101274,-0.03744,-0.3837,-0.006434,-0.003521,-0.010217,0.014306,0.000974,-0.120467,0
0.140969,0.015108,0.012932,0.033113,0.085254,0.031774,0.016368,0.061702,0.077647,3.751934,1.998204,2.110706,2.991232,2.431237,4.192394,4.689366,3.828979,3.992941,0.607925,1.30E-05,1.393293,0.759895,0.626983,0.446986,0.860863,0.144968,0.042777,0.058011,0.039498,2.752792,2.253145,2.451799,2.85553,1.89898,3.491005,3.614465,3.127041,2.790293,0.057996,-0.012851,-0.250896,-0.017128,0.011015,-0.000396,0.004038,-0.001043,0.028672,1
0.21697,0.00684,0.013844,0.013645,0.064596,0.038056,0.012067,0.117602,0.164513,3.723021,1.984591,1.995486,2.510189,2.789843,3.392663,4.629127,3.024458,3.276511,0.857946,-2.40E-05,0.920694,0.277804,0.593597,0.190113,0.568509,0.195079,0.028303,0.104877,0.087175,2.843158,16.348066,2.056761,2.588402,2.171591,3.036728,3.376505,2.624575,2.887424,0.169966,-1.093641,-0.048131,-0.018305,-0.001438,0.003352,0.016841,-0.000641,-0.045525,0
1.62828,0.020628,0.016579,0.037248,0.356804,0.952986,0.261482,0.470659,1.150861,3.48588,1.839745,0.933812,2.681769,2.772577,2.495163,3.373839,4.162832,3.634286,5.843338,9.50E-05,5.489352,0.226843,0.154668,0.423147,2.153287,4.91502,0.667259,0.46598,0.648831,2.89663,1017.80304,425.060791,10.577042,2.357279,2.074713,2.88029,3.135701,2.923542,-0.075649,26.756002,-6.337157,-0.342299,0.004546,-0.012001,-0.071545,-0.01348,0.004355,1
2.753919,0.059015,0.053956,0.305725,0.445053,1.106556,1.520117,1.494988,1.231074,4.610447,2.530709,1.80478,3.241881,3.861641,4.18239,4.237848,4.472796,5.111479,13.747336,-8.70E-05,9.524117,2.915119,2.388877,4.59434,3.811374,5.103228,3.254446,1.947338,0.707768,3.290482,7.136843,2.662709,3.085515,3.487071,3.508696,3.380765,3.506526,3.6071,0.044038,-0.435322,-0.455706,0.004466,0.030082,0.004559,0.002644,0.031122,0.017471,1
0.382116,0.003468,0.004624,0.003366,0.011103,0.013205,0.043446,0.17669,0.335533,3.70141,1.587326,2.551888,2.604146,3.701566,4.194442,3.586064,3.892055,3.897246,1.452432,-1.00E-06,0.3253,0.091504,0.136526,0.060334,0.09873,0.053628,0.089302,0.168743,0.161429,3.006868,601.703003,29.270506,82.023262,2.773513,3.597695,3.259741,3.096967,2.988094,-0.090171,18.190268,-0.712953,-1.578179,-0.019451,-0.020499,0.010332,-0.002581,0.004561,0
0.12785,0.010421,0.009673,0.015733,0.030558,0.024089,0.015898,0.076013,0.091392,4.008839,2.005702,2.083188,3.41696,2.824895,3.866662,4.2102,4.237485,3.858003,0.542622,4.00E-06,0.79861,0.519795,0.445067,0.233439,0.305687,0.105556,0.039819,0.068929,0.053118,2.944647,2.196901,2.752324,3.15207,2.365325,3.143929,3.36579,3.160734,2.913263,-0.051554,-0.005139,-0.417835,-0.008412,-0.004639,0.002665,0.000326,-0.00107,0.035059,0
1.978355,0.021045,0.015893,0.015008,0.023102,0.146977,0.258858,1.753966,0.865016,2.374983,0.430223,0.572354,2.081903,4.732568,4.10928,4.05557,2.103736,3.448338,4.87799,-7.20E-05,1.924498,0.255796,0.176042,0.112728,0.190604,0.554223,0.486261,1.606455,0.657374,1.841302,985.170471,439.42392,359.441101,48.504253,3.443494,3.310057,1.740444,2.680882,-0.057405,-26.036245,6.343766,4.610258,0.792793,0.000171,0.000968,-8.00E-06,-0.032237,0
0.154926,0.004843,0.010481,0.011542,0.016172,0.019121,0.024315,0.116637,0.094405,4.135414,2.058634,2.267191,3.102841,3.376962,4.307583,4.303109,4.383652,3.453455,0.679671,3.00E-06,0.568391,0.210482,0.449419,0.149345,0.168135,0.088067,0.058913,0.106798,0.060417,3.105812,2.185506,2.052622,3.137114,3.042698,3.281085,3.35193,3.669434,3.055588,0.12102,-0.051811,0.01749,0.002251,-0.024712,-0.000331,-0.000679,-2.90E-05,-0.044819,0
1.364848,0.016909,0.035155,0.012661,0.199651,0.353334,0.536872,0.94537,0.717226,4.484534,2.012909,1.968459,3.738168,4.387129,4.008113,4.92659,4.893586,5.639831,7.055351,-6.10E-05,3.20747,0.716931,1.533517,0.16648,1.589584,1.470729,1.179746,1.067443,0.412832,3.430919,5.996836,1.959774,3.294542,4.132065,3.38144,3.751913,3.660518,3.980408,-0.03485,-0.415693,-0.016289,-0.000226,0.003168,0.002615,0.007237,0.004109,0.00843,1
0.381099,0.00764,0.016314,0.012916,0.035761,0.031536,0.022465,0.175442,0.333451,4.088172,2.609861,2.048108,2.322306,2.599319,4.606932,5.061338,4.645003,4.33925,1.69671,3.00E-05,0.915633,0.335514,0.703966,0.185608,0.326276,0.142962,0.049159,0.145516,0.209493,3.21894,3.36572,1.962222,2.027895,2.328547,4.256334,4.153308,3.699885,3.363804,0.019368,0.209561,-0.004291,-0.001472,-0.002193,-0.004528,-0.011528,0.000863,0.000194,0
0.203701,0.003148,0.005588,0.003269,0.005823,0.012318,0.010586,0.101459,0.17565,3.183124,2.694393,2.625687,3.014422,3.146062,3.472913,3.863923,2.628912,3.23242,0.691975,1.70E-05,0.323643,0.149485,0.240219,0.041734,0.057881,0.049461,0.023082,0.100015,0.08027,2.773762,7.691921,2.703178,4.060079,2.643739,2.943926,3.163538,2.04818,2.728539,-0.108114,-0.427992,0.062961,0.073406,0.003416,0.000315,0.009081,-0.000228,-0.011589,0
0.872031,0.008005,0.005051,0.008727,0.102336,0.201563,0.10743,0.438789,0.710732,4.106661,1.880653,2.747159,3.274757,3.433647,3.595478,4.092968,4.28387,4.356586,3.958276,-2.00E-06,1.47733,0.374434,0.151661,0.105402,0.832954,0.941864,0.243424,0.415711,0.441335,3.152061,126.319519,122.824852,21.024879,3.275717,3.466919,3.22357,3.264356,3.283138,0.034864,5.486725,-2.43608,-0.478989,-0.030309,0.001654,0.003264,-0.003374,0.004534,1
0.255853,0.006022,0.009835,0.018941,0.03175,0.043904,0.046062,0.192801,0.150821,3.660778,2.136584,2.537653,2.600951,3.25239,4.247261,4.616273,4.063299,4.360165,1.140756,-4.00E-06,0.702554,0.257964,0.429981,0.285949,0.257951,0.196907,0.085775,0.198801,0.089202,2.982625,16.198895,2.33075,2.271103,2.933595,3.87682,3.772016,3.114182,3.187502,-0.08525,1.002006,0.192869,0.004521,-0.006121,-0.016117,-0.001373,0.001721,-0.003196,0
0.177554,0.008535,0.018518,0.006644,0.021857,0.030266,0.011545,0.025894,0.169904,3.277447,1.924969,1.909169,3.193138,3.048689,3.619396,3.81325,3.4598,3.067113,0.644612,-2.70E-05,0.927294,0.373371,0.804315,0.085817,0.202624,0.126339,0.031715,0.023663,0.078124,2.600167,1.990386,1.94038,3.11222,2.501576,2.971131,3.169804,2.880294,2.508613,0.02602,-0.009149,-0.004557,0.00326,0.000558,0.001041,0.004535,-0.001417,0.003035,1
0.120706,0.010527,0.017339,0.009161,0.012096,0.023647,0.016689,0.068268,0.091818,3.911991,2.752058,2.3846,3.273672,3.717714,3.660851,4.233095,3.639786,3.655236,0.491266,3.50E-05,0.942869,0.507957,0.761015,0.138162,0.106564,0.110178,0.042004,0.06723,0.049571,2.897571,3.028038,2.204143,3.099513,3.135411,2.836663,3.276128,2.967452,2.850506,0.139449,-0.009959,0.019313,0.008441,-0.005334,0.005993,0.00363,0.000212,-0.013701,1
0.186237,0.012274,0.009514,0.012203,0.016499,0.037709,0.118929,0.070549,0.116099,3.687225,2.720182,2.71398,2.92146,3.36699,3.67937,3.97991,4.212778,3.461699,0.836028,-1.40E-05,0.884904,0.619063,0.4826,0.192242,0.151853,0.14291,0.272344,0.0811,0.057867,2.931707,3.13947,2.836697,2.547033,2.959954,3.257143,3.134332,3.195874,2.485268,-0.015187,-0.042082,-0.081088,0.002965,-0.03775,-0.001102,0.000595,-0.001669,0.009207,0
0.112891,0.006404,0.004995,0.006311,0.011149,0.026024,0.024271,0.08592,0.06222,3.679384,2.835394,2.618606,3.543277,3.590536,3.647365,3.762913,3.851668,3.80998,0.447501,-1.00E-05,0.450651,0.328218,0.231288,0.09288,0.096943,0.11207,0.051285,0.0804,0.043028,2.92091,5.970094,5.789914,3.808787,3.174614,3.11777,2.73297,3.022138,3.010857,0.010961,0.347477,-0.23908,-0.026683,-0.019609,-0.015179,-0.001727,-0.000676,0.061873,0
0.665252,0.00867,0.007849,0.015707,0.099704,0.175845,0.447112,0.35498,0.274609,5.590786,2.787345,2.521903,3.32587,3.788229,4.705997,4.17576,4.808244,5.080862,4.406882,8.00E-06,1.621305,0.433484,0.351661,0.203892,0.674942,0.809829,0.980535,0.418899,0.164075,3.09314,5.998802,2.833802,3.338797,3.704645,3.727157,3.143103,3.502055,3.629757,0.076684,-0.269456,-0.065918,0.002327,0.011875,0.031808,-0.008493,0.001714,0.007405,0
0.314179,0.00312,0.00366,0.007735,0.003636,0.007092,0.012271,0.160047,0.26981,3.230368,2.163388,2.620174,2.320271,3.617316,3.588479,4.681477,4.009578,3.092798,1.086867,-4.00E-06,0.318353,0.153704,0.140492,0.130375,0.03654,0.031702,0.023181,0.140588,0.134781,2.798995,7.025219,3.113888,1.870113,3.119692,3.030506,3.514571,3.165652,2.627322,0.089914,-0.402156,0.01552,0.00012,0.033296,0.001272,0.001717,-0.000137,0.005547,0
0.213616,0.007429,0.006085,0.016306,0.028076,0.019665,0.017145,0.110177,0.177949,3.143094,2.005985,2.261023,2.253669,2.823749,3.944885,4.020176,3.364385,3.234875,0.69069,-4.00E-06,0.630178,0.37118,0.306911,0.265012,0.256908,0.087481,0.035482,0.098526,0.098602,2.868877,2.175337,2.240109,1.944349,2.594212,3.309502,3.257699,3.070539,2.878482,-0.168285,-0.001557,-0.049702,0.004414,-0.015523,-0.001091,-0.008103,-0.000253,-0.13208,0
0.584624,0.010103,0.021206,0.013346,0.03168,0.073219,0.04187,0.293761,0.496632,4.200347,2.839823,1.89327,2.406727,3.378561,4.532529,4.949588,4.77645,4.31356,2.597583,3.90E-05,1.199684,0.431928,0.926433,0.193569,0.268304,0.328342,0.09586,0.246236,0.325998,3.333722,2.839807,1.958983,2.006472,2.836357,3.843277,3.878019,3.80783,3.55531,0.011866,0.14518,-0.03239,-0.000191,-0.004212,-0.002465,0.006072,-0.010582,0.000667,1
0.911952,0.005943,0.004707,0.00439,0.007404,0.008672,0.030353,0.884022,0.22161,1.734178,0.681151,1.541122,3.543757,4.066013,3.709018,3.732911,1.9562,2.902342,1.598699,2.30E-05,0.949084,0.112919,0.080775,0.05007,0.062832,0.027595,0.055719,0.918138,0.167832,1.672806,917.209412,311.612915,239.0802,28.605169,19.483145,3.247321,1.646671,2.833162,-0.287231,24.664249,-4.908697,-3.431373,-0.490039,-0.31648,-0.034735,0.000208,-0.149933,0
0.185758,0.00392,0.003325,0.005446,0.006068,0.007557,0.010272,0.077892,0.167879,3.235246,2.79267,2.540266,2.72549,3.860232,4.269203,4.65685,3.587554,3.224753,0.62529,9.00E-06,0.300426,0.206175,0.152126,0.091905,0.052231,0.03633,0.019241,0.07693,0.075445,2.632943,3.186132,2.993256,2.165501,3.314788,3.883198,3.506495,2.777366,2.595187,0.028047,0.011481,-0.308474,0.010252,-0.019657,0.006644,-0.000613,-0.000486,-0.010012,0
0.926154,0.012494,0.01127,0.048398,0.029574,0.109287,0.113748,0.392195,0.821931,4.624356,2.088037,2.753555,2.030529,3.401,3.718038,5.031714,3.769756,5.24338,5.805383,1.20E-05,1.422671,0.64246,0.522489,0.817837,0.230624,0.456525,0.257802,0.331379,0.4807,3.544502,2.177347,2.395324,1.663021,3.07682,3.173239,4.243999,2.99435,4.064467,-0.004291,0.008262,0.30856,-0.000451,-0.01559,0.01006,0.002257,-0.000489,0.00195,1
0.370275,0.067648,0.054383,0.049871,0.018467,0.02734,0.025577,0.16033,0.315628,2.721259,2.018647,2.026619,2.041793,3.541598,3.925943,4.469977,2.817686,2.406506,1.058087,0.000121,4.490083,3.439166,2.736978,0.844529,0.173799,0.124566,0.057666,0.116624,0.210837,2.068772,2.204186,2.224646,1.679471,2.957778,3.359424,3.374536,2.18569,1.994356,0.057947,-0.002785,-0.066224,-0.000794,0.030404,0.007943,-0.00175,-0.00104,0.000573,1
0.318918,0.004071,0.003273,0.005549,0.014585,0.062595,0.148924,0.174681,0.211746,3.68139,1.790705,2.141613,3.432743,3.427913,3.571509,4.849953,5.435546,3.573775,1.224979,-7.00E-06,0.540856,0.17653,0.142325,0.069119,0.135622,0.268085,0.286797,0.214686,0.132968,2.891434,101.556938,22.376314,4.632722,3.015732,3.092215,3.670171,3.465496,2.780386,0.096605,-4.685031,0.490665,0.086981,0.005477,-0.001279,-0.000216,0.064801,-0.002351,0
0.451713,0.008137,0.006226,0.004654,0.030459,0.101986,0.094409,0.284217,0.320851,3.595599,1.67912,1.969963,2.328105,2.429423,2.062108,4.37299,3.971458,3.787204,1.726579,-2.10E-05,0.772586,0.32913,0.266109,0.044937,0.275029,0.437734,0.16484,0.293383,0.18757,2.925764,144.633011,42.338787,149.228241,1.987466,1.681039,3.846737,3.199188,3.077297,-0.022197,-6.060126,0.979826,2.329378,-0.001195,-0.000842,-0.000239,-0.002972,-0.015012,0
0.802554,0.01311,0.05437,0.192232,0.412515,0.30793,0.140059,0.159241,0.542286,7.566798,3.436772,3.616795,4.540986,5.749571,7.277965,13.607664,15.348735,8.472157,8.939443,4.70E-05,5.172065,0.823753,1.648633,2.542602,3.724236,1.677214,0.314339,0.175512,0.271719,7.513869,25.805044,7.817259,5.723837,7.940975,15.463713,31.709385,57.036903,7.787074,-0.055873,-1.200078,0.020422,-0.002057,-0.008051,-0.021712,0.046845,-0.088278,0.025078,1
0.113703,0.007163,0.005927,0.010028,0.016223,0.02509,0.00988,0.029338,0.104354,3.612677,2.090631,2.382773,3.000139,3.496496,3.66737,4.920778,3.479665,3.563086,0.519628,7.00E-06,0.533271,0.362542,0.293829,0.155867,0.151114,0.123069,0.024571,0.024398,0.052581,2.770809,2.232092,2.279427,2.574692,3.080123,2.971611,4.28946,2.898421,2.774046,-0.051385,0.031419,-0.034728,-0.004444,-0.008517,-0.002151,-0.006915,0.002668,-0.004291,0
0.284219,0.003921,0.004102,0.006211,0.004907,0.00782,0.011808,0.147844,0.242135,3.306884,1.949162,2.81981,2.823098,3.566927,4.03256,4.4848,4.038593,3.264022,1.0105,1.90E-05,0.328445,0.185567,0.163356,0.10362,0.050005,0.035827,0.022481,0.130201,0.121468,2.796328,28.157806,3.188655,2.466934,3.705803,3.188545,3.385562,3.197328,2.704548,0.066693,1.727127,-0.088069,0.003301,-0.038252,0.001776,0.001274,-6.20E-05,0.015102,0
